transaction_id,user_name,age,country,product_category,purchase_amount,payment_method,transaction_date
47417,James Harris,48,Japan,Clothing,36.6,Cash on Delivery,2023-08-23
43798,Isabella Allen,60,France,Toys,609.33,Debit Card,2023-08-23
15143,Olivia Anderson,33,France,Electronics,787.28,Debit Card,2023-08-23
35802,Olivia Allen,33,Brazil,Toys,886.22,Cash on Delivery,2023-08-23
37332,Sophia Allen,66,USA,Toys,507.36,UPI,2023-08-23
42985,Ava White,65,Australia,Sports,545.92,Debit Card,2023-08-23
10808,Ava White,31,Canada,Beauty,19.88,Net Banking,2023-08-23
6435,Ava Harris,41,UK,Sports,249.06,Cash on Delivery,2023-08-23
5183,Oliver Anderson,40,India,Clothing,648.8,UPI,2023-08-23
19398,Ava Thompson,52,Mexico,Home & Kitchen,726.32,UPI,2023-08-23
24880,Liam Walker,47,France,Beauty,857.86,Debit Card,2023-08-23
22614,Elijah Harris,18,France,Beauty,199.18,Cash on Delivery,2023-08-23
35641,Isabella Thompson,51,Germany,Home & Kitchen,628.22,Net Banking,2023-08-23
40776,Emma Allen,66,Australia,Clothing,141.34,Credit Card,2023-08-23
8174,Ava Clark,65,Mexico,Beauty,902.56,UPI,2023-08-23
15397,Ava Anderson,61,Canada,Beauty,97.97,Credit Card,2023-08-23
45502,Elijah Thompson,67,Australia,Electronics,581.12,Cash on Delivery,2023-08-23
19416,Noah Hall,62,Germany,Home & Kitchen,878.88,Net Banking,2023-08-23
8087,Elijah Anderson,35,Germany,Electronics,431.6,UPI,2023-08-23
7452,Emma Harris,29,Mexico,Beauty,84.49,Debit Card,2023-08-23
44276,Sophia Rodriguez,62,UK,Electronics,602.96,Cash on Delivery,2023-08-23
8709,Liam Anderson,69,Australia,Toys,165.67,Credit Card,2023-08-23
28896,Elijah Hall,59,India,Books,525.46,Credit Card,2023-08-23
19432,Ava Hall,46,USA,Toys,42.03,Credit Card,2023-08-23
28198,Olivia Clark,18,Germany,Clothing,558.81,PayPal,2023-08-23
11376,Emma Clark,18,Australia,Electronics,696.87,Cash on Delivery,2023-08-23
42632,Isabella Walker,32,India,Toys,413.13,Debit Card,2023-08-23
19891,Elijah Harris,64,Germany,Sports,387.06,Credit Card,2023-08-23
13968,Emma Anderson,61,Canada,Electronics,174.6,Net Banking,2023-08-23
12787,Isabella Rodriguez,70,France,Books,22.71,Credit Card,2023-08-23
28398,Olivia Lewis,52,Mexico,Beauty,623.6,Cash on Delivery,2023-08-23
40355,Liam Thompson,49,Japan,Beauty,46.46,UPI,2023-08-23
21620,Ava Lewis,36,Australia,Toys,137.8,UPI,2023-08-23
40329,Sophia Lewis,23,Japan,Toys,984.74,Cash on Delivery,2023-08-23
45493,Noah Anderson,50,Canada,Toys,916.4,Cash on Delivery,2023-08-23
41807,Ava Walker,67,France,Books,20.47,UPI,2023-08-23
47544,Emma Harris,60,Mexico,Clothing,495.67,PayPal,2023-08-23
28144,James Harris,58,Canada,Books,257.21,UPI,2023-08-23
30557,Oliver Clark,44,Japan,Beauty,132.7,UPI,2023-08-24
30762,Liam Walker,41,Canada,Home & Kitchen,568.04,PayPal,2023-08-24
37274,Noah Walker,25,France,Clothing,388.57,Net Banking,2023-08-24
42151,Olivia Rodriguez,18,France,Beauty,392.06,Net Banking,2023-08-24
6549,Noah Hall,62,Germany,Home & Kitchen,251.18,UPI,2023-08-24
5865,Liam Walker,38,France,Beauty,840.35,Credit Card,2023-08-24
27030,Liam Anderson,39,India,Electronics,723.95,Cash on Delivery,2023-08-24
942,Ava Thompson,19,Japan,Books,242.75,Credit Card,2023-08-24
6074,Noah Harris,63,UK,Beauty,106.93,PayPal,2023-08-24
23693,Isabella Thompson,56,UK,Beauty,836.57,Net Banking,2023-08-24
40527,Sophia White,70,Australia,Beauty,560.81,Net Banking,2023-08-24
18533,Oliver Rodriguez,45,France,Toys,476.91,Net Banking,2023-08-24
44580,Sophia Allen,55,France,Sports,907.86,Debit Card,2023-08-24
12202,Elijah Lewis,36,Canada,Home & Kitchen,102.04,Debit Card,2023-08-24
23578,Elijah Anderson,39,India,Toys,116.17,UPI,2023-08-24
10627,Liam Anderson,35,UK,Clothing,604.57,Net Banking,2023-08-24
7225,Sophia Allen,31,USA,Books,474.67,Credit Card,2023-08-24
6348,James Hall,61,USA,Home & Kitchen,231.6,Debit Card,2023-08-24
8308,Noah Allen,70,Mexico,Home & Kitchen,694.52,Cash on Delivery,2023-08-24
45119,Oliver Hall,26,Germany,Clothing,471.21,Credit Card,2023-08-24
48506,Emma Lewis,48,USA,Beauty,740.62,Debit Card,2023-08-24
186,Isabella Walker,66,India,Electronics,725.59,Debit Card,2023-08-24
34730,Noah Hall,68,France,Beauty,5.68,Debit Card,2023-08-24
36561,Elijah Walker,53,India,Books,683.66,Cash on Delivery,2023-08-24
47962,Sophia Walker,65,UK,Clothing,699.95,Credit Card,2023-08-24
22702,Isabella White,65,India,Beauty,949.33,UPI,2023-08-24
19565,Emma Clark,36,Canada,Electronics,138.84,UPI,2023-08-24
18409,Olivia Clark,64,Japan,Sports,116.09,Debit Card,2023-08-24
32697,Elijah Clark,50,France,Beauty,886.44,UPI,2023-08-24
35550,Noah Rodriguez,25,Mexico,Home & Kitchen,958.48,UPI,2023-08-24
19545,Oliver Allen,44,USA,Books,32.35,PayPal,2023-08-24
49889,James Thompson,18,Canada,Clothing,432.09,Cash on Delivery,2023-08-24
45736,Noah Walker,65,Japan,Sports,650.16,Credit Card,2023-08-24
22308,Olivia Clark,23,Japan,Electronics,995.46,Debit Card,2023-08-24
7324,Emma Allen,50,Brazil,Sports,699.74,Cash on Delivery,2023-08-24
13779,Noah Allen,58,India,Grocery,354.46,PayPal,2023-08-24
40117,Ava Allen,28,Brazil,Clothing,836.51,Debit Card,2023-08-24
48788,Noah Walker,47,USA,Books,744.23,Net Banking,2023-08-24
12745,Olivia White,28,Australia,Clothing,39.25,PayPal,2023-08-24
4046,Emma Rodriguez,53,Canada,Sports,356.26,Debit Card,2023-08-24
25388,Noah Clark,60,France,Beauty,130.07,Cash on Delivery,2023-08-24
29498,Noah Hall,62,UK,Beauty,842.53,Cash on Delivery,2023-08-24
35343,Elijah Rodriguez,21,USA,Electronics,709.96,Cash on Delivery,2023-08-24
12427,Oliver Allen,48,France,Clothing,769.96,Net Banking,2023-08-24
6859,Isabella Walker,66,Germany,Home & Kitchen,106.75,UPI,2023-08-24
33234,Isabella Walker,25,Brazil,Home & Kitchen,569.82,Net Banking,2023-08-24
1954,Emma Allen,30,Brazil,Grocery,586.63,Debit Card,2023-08-24
15961,James Anderson,69,France,Clothing,56.29,Credit Card,2023-08-24
43119,Elijah Lewis,20,Canada,Home & Kitchen,248.94,UPI,2023-08-24
47389,Oliver White,31,Japan,Beauty,591.45,Credit Card,2023-08-24
31953,James Lewis,39,Mexico,Home & Kitchen,135.32,Credit Card,2023-08-24
10473,Oliver Lewis,55,UK,Beauty,692.75,Net Banking,2023-08-24
21417,Isabella Hall,22,USA,Grocery,654.6,Cash on Delivery,2023-08-24
9658,James Walker,40,Australia,Home & Kitchen,659.31,Debit Card,2023-08-24
42018,Isabella Anderson,23,Japan,Sports,640.83,Net Banking,2023-08-24
30383,Elijah Hall,37,Japan,Electronics,920.4,Net Banking,2023-08-24
40897,Isabella Clark,36,UK,Electronics,939.55,Cash on Delivery,2023-08-24
21247,Elijah Hall,35,USA,Toys,784.85,UPI,2023-08-24
17196,Olivia Thompson,30,Australia,Clothing,422.22,Debit Card,2023-08-24
398,Oliver Anderson,47,France,Grocery,971.87,Cash on Delivery,2023-08-24
38331,Liam White,62,Brazil,Grocery,531.51,UPI,2023-08-24
9632,Elijah Harris,36,France,Clothing,833.85,Net Banking,2023-08-24
32801,James Anderson,18,Mexico,Sports,705.95,PayPal,2023-08-24
43155,Oliver Anderson,58,UK,Home & Kitchen,415.15,Cash on Delivery,2023-08-24
43636,James Rodriguez,20,UK,Clothing,378.21,Cash on Delivery,2023-08-24
36814,James White,62,USA,Beauty,514.13,Credit Card,2023-08-24
24931,Olivia Lewis,18,Japan,Sports,214.09,Debit Card,2023-08-24
9927,Oliver Harris,58,Brazil,Electronics,938.14,Credit Card,2023-08-24
38809,Emma Anderson,28,Australia,Grocery,589.01,Net Banking,2023-08-24
15469,Olivia Allen,46,Brazil,Grocery,58.73,PayPal,2023-08-24
24539,Emma White,70,Japan,Beauty,799.0,Credit Card,2023-08-24
21744,Liam Allen,48,Brazil,Home & Kitchen,937.13,PayPal,2023-08-24
41814,Oliver Rodriguez,61,Mexico,Beauty,982.37,Net Banking,2023-08-24
15857,Isabella Lewis,51,Mexico,Books,629.42,Net Banking,2023-08-24
11461,Noah White,19,Mexico,Electronics,501.83,Cash on Delivery,2023-08-24
35243,Sophia Lewis,58,Canada,Grocery,951.88,PayPal,2023-08-24
17781,Olivia Rodriguez,56,Brazil,Grocery,836.59,PayPal,2023-08-24
4005,Elijah Anderson,55,USA,Grocery,427.41,Debit Card,2023-08-25
33624,Noah Rodriguez,21,Canada,Electronics,203.84,Net Banking,2023-08-25
43463,Elijah Harris,34,Australia,Home & Kitchen,72.62,PayPal,2023-08-25
13832,Liam Anderson,47,France,Toys,943.28,UPI,2023-08-25
37851,Emma Thompson,43,Brazil,Books,598.9,Net Banking,2023-08-25
37046,Oliver Walker,37,UK,Sports,320.22,PayPal,2023-08-25
39048,Elijah Allen,26,Mexico,Grocery,844.45,Net Banking,2023-08-25
14289,Olivia Thompson,30,UK,Home & Kitchen,62.46,Debit Card,2023-08-25
27331,Isabella Walker,22,UK,Books,934.56,Net Banking,2023-08-25
48763,Liam Rodriguez,44,Brazil,Home & Kitchen,693.53,Cash on Delivery,2023-08-25
2342,Oliver Anderson,65,Japan,Sports,800.9,Net Banking,2023-08-25
8733,James White,66,USA,Books,195.49,Cash on Delivery,2023-08-25
22380,Emma Walker,24,France,Electronics,286.43,Cash on Delivery,2023-08-25
4741,James Hall,51,Mexico,Clothing,26.44,UPI,2023-08-25
41958,Ava Lewis,20,Japan,Sports,411.02,Cash on Delivery,2023-08-25
10481,Liam Anderson,24,India,Sports,178.63,Credit Card,2023-08-25
27223,Noah Hall,52,Australia,Toys,479.69,UPI,2023-08-25
44342,Liam Rodriguez,39,Canada,Electronics,700.65,Debit Card,2023-08-25
44902,Emma Clark,31,Japan,Grocery,579.27,PayPal,2023-08-25
6704,Liam Clark,27,Germany,Electronics,37.72,Credit Card,2023-08-25
2605,Elijah Clark,62,UK,Electronics,23.05,Debit Card,2023-08-25
35744,James Walker,28,Australia,Electronics,182.74,Cash on Delivery,2023-08-25
39049,Ava Hall,48,India,Home & Kitchen,885.31,UPI,2023-08-25
13262,James Thompson,62,USA,Sports,523.21,Cash on Delivery,2023-08-25
33619,Oliver Thompson,23,USA,Beauty,230.28,Credit Card,2023-08-25
48799,Oliver White,36,UK,Clothing,303.6,Debit Card,2023-08-25
18763,Noah Lewis,69,UK,Sports,784.7,Net Banking,2023-08-25
38517,Sophia Hall,42,Germany,Grocery,906.75,Debit Card,2023-08-25
37097,Noah Harris,27,Germany,Clothing,972.29,PayPal,2023-08-25
22799,Olivia Rodriguez,61,USA,Clothing,41.83,Net Banking,2023-08-25
3706,Emma Allen,24,India,Clothing,586.85,PayPal,2023-08-25
5922,Isabella Lewis,55,Australia,Home & Kitchen,33.33,Credit Card,2023-08-25
42898,Noah Rodriguez,45,UK,Clothing,758.34,Debit Card,2023-08-25
24827,Oliver Clark,67,UK,Grocery,658.04,Net Banking,2023-08-25
15439,Olivia Walker,66,UK,Grocery,273.52,Cash on Delivery,2023-08-25
21079,Olivia Lewis,57,Brazil,Toys,791.29,Net Banking,2023-08-25
30537,Noah Anderson,68,Canada,Toys,161.38,Credit Card,2023-08-25
48163,Sophia Hall,33,India,Electronics,190.65,UPI,2023-08-25
39096,Noah Harris,39,Japan,Electronics,169.13,Cash on Delivery,2023-08-25
25834,Isabella Harris,42,Mexico,Books,198.33,Cash on Delivery,2023-08-25
6986,Ava Lewis,54,France,Sports,523.14,Debit Card,2023-08-25
38965,Elijah Rodriguez,31,Brazil,Sports,294.36,Net Banking,2023-08-25
9707,Isabella Thompson,62,Australia,Books,180.01,UPI,2023-08-25
1561,Ava Lewis,37,Germany,Clothing,688.31,Credit Card,2023-08-25
48295,Ava Thompson,65,Brazil,Books,101.79,Net Banking,2023-08-25
49860,Noah Thompson,47,Japan,Grocery,395.42,Cash on Delivery,2023-08-25
19162,James Clark,65,Mexico,Electronics,846.42,PayPal,2023-08-25
6614,Olivia Clark,22,India,Grocery,9.07,Net Banking,2023-08-25
11712,Elijah Rodriguez,20,Canada,Beauty,190.85,PayPal,2023-08-25
18884,Oliver Rodriguez,46,France,Clothing,955.57,PayPal,2023-08-25
21773,James Allen,29,USA,Clothing,26.92,Debit Card,2023-08-25
13021,Emma Thompson,27,USA,Sports,189.13,Credit Card,2023-08-25
38448,Ava Allen,45,UK,Home & Kitchen,932.81,PayPal,2023-08-25
10837,Elijah Hall,34,Canada,Electronics,823.86,Debit Card,2023-08-25
27709,Sophia Anderson,53,UK,Grocery,54.94,Cash on Delivery,2023-08-25
37920,Elijah Walker,33,Canada,Books,275.79,Net Banking,2023-08-25
29963,Ava Rodriguez,38,Australia,Sports,634.19,UPI,2023-08-25
47862,Ava Walker,68,Germany,Electronics,456.83,UPI,2023-08-25
35170,Ava Lewis,25,Japan,Toys,196.55,Net Banking,2023-08-25
13304,Emma Allen,26,Japan,Sports,526.52,Net Banking,2023-08-25
33932,Emma Anderson,49,Brazil,Clothing,956.59,Debit Card,2023-08-25
39970,Sophia Allen,59,Japan,Grocery,388.48,PayPal,2023-08-25
11422,Oliver White,19,France,Home & Kitchen,82.91,UPI,2023-08-25
26496,Elijah Lewis,34,Australia,Electronics,747.73,Debit Card,2023-08-25
39588,Sophia Anderson,28,India,Books,213.09,Debit Card,2023-08-25
19312,Emma White,23,France,Toys,542.74,Debit Card,2023-08-25
29039,Elijah White,33,USA,Grocery,194.13,Credit Card,2023-08-25
38980,Ava Allen,69,India,Home & Kitchen,118.76,PayPal,2023-08-25
24690,James Thompson,59,France,Home & Kitchen,250.31,Cash on Delivery,2023-08-25
36933,Sophia Lewis,51,Canada,Home & Kitchen,396.94,PayPal,2023-08-25
19217,James Rodriguez,49,USA,Beauty,681.01,UPI,2023-08-25
9987,Liam Hall,64,Canada,Home & Kitchen,934.57,Credit Card,2023-08-25
39586,Sophia Walker,20,Australia,Sports,486.75,Debit Card,2023-08-25
28568,Noah Lewis,20,France,Sports,804.31,Credit Card,2023-08-25
49733,James Lewis,23,India,Toys,341.33,Credit Card,2023-08-25
12262,Isabella Harris,67,Australia,Books,285.57,Credit Card,2023-08-25
18097,Elijah Anderson,60,UK,Grocery,980.79,UPI,2023-08-25
24370,Ava Harris,52,USA,Home & Kitchen,909.5,Cash on Delivery,2023-08-25
5606,Emma Hall,69,France,Clothing,283.52,Debit Card,2023-08-26
430,Elijah Rodriguez,55,India,Sports,910.78,Debit Card,2023-08-26
9588,Oliver Clark,64,UK,Sports,402.34,PayPal,2023-08-26
20298,Oliver Harris,29,France,Electronics,30.24,Net Banking,2023-08-26
39743,Olivia Anderson,62,Canada,Toys,353.84,Cash on Delivery,2023-08-26
13230,Ava White,44,Brazil,Sports,686.88,Net Banking,2023-08-26
8572,Emma Thompson,66,UK,Books,816.06,PayPal,2023-08-26
46255,Oliver Walker,37,Germany,Sports,357.42,Cash on Delivery,2023-08-26
48637,Elijah Anderson,43,Mexico,Electronics,750.73,Debit Card,2023-08-26
42392,Elijah Thompson,43,India,Books,216.59,Net Banking,2023-08-26
2111,Olivia Walker,68,Mexico,Home & Kitchen,400.77,Credit Card,2023-08-26
43922,Isabella Thompson,23,France,Grocery,740.02,Net Banking,2023-08-26
3640,Olivia Harris,56,Germany,Home & Kitchen,986.98,Cash on Delivery,2023-08-26
33688,Noah Hall,43,Germany,Clothing,266.71,Net Banking,2023-08-26
3771,Liam Clark,18,Canada,Clothing,667.6,Debit Card,2023-08-26
33536,Noah Allen,70,USA,Books,647.41,Debit Card,2023-08-26
8886,Olivia Walker,70,Mexico,Electronics,815.4,Credit Card,2023-08-26
46895,Emma Clark,30,France,Electronics,952.0,Net Banking,2023-08-26
47615,Liam Lewis,29,Australia,Electronics,365.08,UPI,2023-08-26
31289,Elijah Allen,31,Germany,Toys,208.5,PayPal,2023-08-26
28928,Isabella Rodriguez,46,UK,Electronics,321.27,Net Banking,2023-08-26
21997,Ava Clark,60,UK,Toys,835.36,Debit Card,2023-08-26
28082,Ava White,42,USA,Beauty,933.93,Cash on Delivery,2023-08-26
12451,Emma Anderson,53,France,Sports,828.86,PayPal,2023-08-26
37221,Emma Clark,40,France,Electronics,884.06,Net Banking,2023-08-26
47001,Emma Anderson,70,Canada,Books,205.11,Debit Card,2023-08-26
11025,Olivia White,27,Mexico,Home & Kitchen,858.17,PayPal,2023-08-26
14449,Isabella Walker,57,Canada,Books,18.37,Credit Card,2023-08-26
18931,Oliver Rodriguez,33,UK,Beauty,202.45,PayPal,2023-08-26
38911,Oliver Clark,28,Germany,Books,635.66,Net Banking,2023-08-26
5894,Noah Harris,60,Mexico,Sports,811.93,Cash on Delivery,2023-08-26
12444,Elijah Clark,62,Australia,Toys,232.64,Debit Card,2023-08-26
18194,Elijah White,38,USA,Grocery,595.34,UPI,2023-08-26
26247,Sophia White,37,Brazil,Books,378.37,Cash on Delivery,2023-08-26
35724,Olivia Allen,66,USA,Beauty,261.52,PayPal,2023-08-26
38076,Elijah Anderson,18,Japan,Sports,318.45,UPI,2023-08-26
48256,Liam Walker,39,Germany,Toys,608.61,PayPal,2023-08-26
14569,Olivia Anderson,27,Brazil,Books,681.07,UPI,2023-08-26
19279,James Thompson,27,Japan,Beauty,681.7,Credit Card,2023-08-26
43373,Elijah White,60,Mexico,Clothing,482.76,Cash on Delivery,2023-08-26
20907,Sophia Harris,55,Japan,Grocery,794.71,PayPal,2023-08-26
6316,Oliver White,18,France,Home & Kitchen,894.51,PayPal,2023-08-26
17596,James White,42,UK,Electronics,704.23,Net Banking,2023-08-26
41006,James Walker,60,Brazil,Beauty,429.89,PayPal,2023-08-26
35051,Noah Walker,69,Australia,Books,484.35,Debit Card,2023-08-26
35603,James Clark,48,Japan,Books,679.01,PayPal,2023-08-26
22947,Emma Harris,36,India,Electronics,230.64,Credit Card,2023-08-26
16528,Oliver Harris,23,Australia,Grocery,668.95,PayPal,2023-08-26
2068,James Thompson,64,India,Books,180.55,Credit Card,2023-08-26
26727,James Thompson,24,Japan,Clothing,638.14,UPI,2023-08-26
3217,James Thompson,56,Canada,Home & Kitchen,314.09,Credit Card,2023-08-26
34174,Emma Allen,46,Japan,Toys,647.98,PayPal,2023-08-26
7517,Sophia Clark,26,USA,Sports,213.48,PayPal,2023-08-26
38155,Emma Clark,33,France,Electronics,856.25,Cash on Delivery,2023-08-26
9633,Emma Clark,59,India,Sports,520.83,PayPal,2023-08-26
13933,Isabella Allen,23,Germany,Electronics,296.54,Net Banking,2023-08-26
12122,Sophia Hall,37,Mexico,Beauty,877.61,Cash on Delivery,2023-08-26
22467,Olivia Lewis,66,USA,Clothing,633.1,PayPal,2023-08-26
28190,Ava Lewis,41,Brazil,Books,283.33,Net Banking,2023-08-27
12102,Sophia Harris,53,USA,Grocery,17.09,Credit Card,2023-08-27
9716,Olivia Hall,47,Japan,Electronics,124.08,PayPal,2023-08-27
27865,Elijah Hall,33,France,Toys,561.98,Credit Card,2023-08-27
15568,Emma White,36,India,Sports,711.69,Debit Card,2023-08-27
28079,Sophia Hall,60,Germany,Beauty,423.61,PayPal,2023-08-27
23053,Elijah Anderson,68,Canada,Sports,220.35,UPI,2023-08-27
43207,Elijah Lewis,62,Japan,Toys,900.48,UPI,2023-08-27
32195,Noah Thompson,47,UK,Books,337.82,PayPal,2023-08-27
2662,Olivia Allen,66,USA,Home & Kitchen,628.33,UPI,2023-08-27
5088,Ava Allen,61,India,Sports,27.86,Net Banking,2023-08-27
33581,Oliver Walker,65,Japan,Grocery,242.57,Cash on Delivery,2023-08-27
9314,Ava Lewis,46,USA,Books,302.01,PayPal,2023-08-27
15282,Ava White,27,Brazil,Clothing,497.63,UPI,2023-08-27
14168,Ava Hall,61,Germany,Home & Kitchen,649.19,PayPal,2023-08-27
23770,Isabella Rodriguez,28,Japan,Toys,449.74,UPI,2023-08-27
7787,Olivia Hall,47,USA,Books,172.69,PayPal,2023-08-27
16071,James Thompson,29,France,Books,374.16,PayPal,2023-08-27
41304,Elijah Rodriguez,60,Germany,Home & Kitchen,517.18,Cash on Delivery,2023-08-27
37783,Emma White,36,Mexico,Home & Kitchen,85.43,Credit Card,2023-08-27
4883,Elijah Hall,31,Mexico,Sports,871.77,Debit Card,2023-08-27
19526,Noah Rodriguez,38,UK,Electronics,355.22,Net Banking,2023-08-27
36314,Ava Hall,44,Australia,Books,212.32,Debit Card,2023-08-27
34863,Elijah Anderson,29,Australia,Electronics,824.51,Credit Card,2023-08-27
5289,Oliver Harris,18,Germany,Electronics,339.75,UPI,2023-08-27
30200,Olivia Lewis,50,India,Toys,809.09,UPI,2023-08-27
48830,Liam Harris,47,Germany,Beauty,482.62,Cash on Delivery,2023-08-27
47829,Oliver Anderson,41,Mexico,Beauty,471.21,Cash on Delivery,2023-08-27
8412,Elijah Clark,25,USA,Clothing,572.97,UPI,2023-08-27
28636,Elijah Allen,67,France,Beauty,56.48,Net Banking,2023-08-27
46036,Noah Hall,64,Australia,Grocery,593.98,Net Banking,2023-08-27
8675,Elijah Allen,30,UK,Beauty,983.95,PayPal,2023-08-27
48651,Sophia Hall,45,UK,Sports,589.39,Credit Card,2023-08-27
43961,Olivia Allen,28,Germany,Sports,232.99,UPI,2023-08-27
21767,Emma Hall,70,Mexico,Books,752.34,PayPal,2023-08-27
46166,James Clark,42,India,Electronics,455.78,UPI,2023-08-27
38473,Sophia Harris,50,USA,Electronics,57.97,Debit Card,2023-08-27
11029,Sophia Hall,30,Canada,Clothing,13.33,Credit Card,2023-08-27
20366,Elijah Lewis,34,Mexico,Beauty,335.2,PayPal,2023-08-27
47950,Sophia Clark,43,Mexico,Sports,205.1,UPI,2023-08-27
10718,Noah Thompson,32,France,Sports,711.19,Debit Card,2023-08-27
13801,Liam Walker,26,Australia,Toys,86.07,Cash on Delivery,2023-08-27
35275,Olivia Lewis,65,Canada,Electronics,890.99,PayPal,2023-08-27
35568,James Thompson,70,Japan,Beauty,566.17,PayPal,2023-08-27
23406,Elijah Hall,51,Canada,Home & Kitchen,389.52,Cash on Delivery,2023-08-27
42947,Emma Thompson,67,Germany,Electronics,272.08,UPI,2023-08-27
30823,James Clark,50,India,Beauty,182.49,Debit Card,2023-08-27
20315,James Lewis,23,Mexico,Home & Kitchen,827.77,PayPal,2023-08-27
33608,Ava Walker,53,Mexico,Home & Kitchen,28.56,UPI,2023-08-27
41857,James Lewis,24,Japan,Toys,78.02,UPI,2023-08-27
26077,Isabella Rodriguez,35,Japan,Home & Kitchen,781.74,PayPal,2023-08-27
49286,Ava Walker,55,Australia,Sports,440.21,PayPal,2023-08-27
12471,Noah Allen,52,Mexico,Toys,487.77,Debit Card,2023-08-27
29608,Isabella Thompson,34,France,Home & Kitchen,983.72,Net Banking,2023-08-27
8757,Ava Anderson,36,UK,Toys,137.84,Cash on Delivery,2023-08-27
41028,Sophia White,21,UK,Home & Kitchen,943.73,PayPal,2023-08-27
17439,Ava Lewis,20,India,Sports,899.23,Net Banking,2023-08-27
39058,Isabella Anderson,22,Mexico,Toys,626.4,Debit Card,2023-08-27
22592,Oliver Allen,41,Germany,Home & Kitchen,56.7,Debit Card,2023-08-27
33622,Liam White,40,USA,Grocery,972.57,Cash on Delivery,2023-08-27
7329,Sophia Thompson,21,USA,Electronics,880.34,Credit Card,2023-08-27
49749,James White,27,Germany,Toys,455.79,Net Banking,2023-08-27
306,Ava Hall,61,Japan,Beauty,714.33,Net Banking,2023-08-27
47498,Sophia Thompson,23,UK,Toys,286.1,Net Banking,2023-08-27
23896,Ava White,57,Brazil,Toys,961.63,UPI,2023-08-27
14210,Noah Harris,44,Australia,Grocery,536.87,Credit Card,2023-08-27
41316,Oliver Anderson,24,Australia,Beauty,693.22,Net Banking,2023-08-27
458,Oliver Allen,31,Germany,Home & Kitchen,245.34,UPI,2023-08-27
32918,Isabella Allen,59,Germany,Grocery,641.45,Cash on Delivery,2023-08-27
23529,Noah Allen,52,India,Clothing,796.83,Debit Card,2023-08-27
33848,Olivia Clark,33,Japan,Home & Kitchen,101.58,Cash on Delivery,2023-08-27
37060,James Allen,59,UK,Beauty,936.69,Debit Card,2023-08-27
23242,Emma Harris,63,France,Electronics,533.71,Debit Card,2023-08-28
